Date,Period,BSUoS
20/04/2017,23,1.83205
20/04/2017,24,1.5675
20/04/2017,25,1.23213
20/04/2017,26,1.12875
20/04/2017,27,1.06011
20/04/2017,28,1.07584
20/04/2017,29,1.02372
20/04/2017,30,1.01854
20/04/2017,31,0.99586
20/04/2017,32,1.1058
20/04/2017,33,1.36994
20/04/2017,34,1.59261
20/04/2017,35,2.00064
20/04/2017,36,2.10857
20/04/2017,37,2.00875
20/04/2017,38,1.50097
20/04/2017,39,2.18933
20/04/2017,40,2.31651
20/04/2017,41,2.26688
20/04/2017,42,1.82054
20/04/2017,43,1.93203
20/04/2017,44,1.30711
20/04/2017,45,1.65851
20/04/2017,46,1.3148
20/04/2017,47,1.35836
20/04/2017,48,2.22285
21/04/2017,1,1.77117
21/04/2017,2,1.64583
21/04/2017,3,1.95245
21/04/2017,4,1.77769
21/04/2017,5,1.43348
21/04/2017,6,1.16478
21/04/2017,7,1.23646
21/04/2017,8,1.09174
21/04/2017,9,1.2147
21/04/2017,10,1.38233
21/04/2017,11,1.69297
21/04/2017,12,1.53314
21/04/2017,13,2.07584
21/04/2017,14,1.56722
21/04/2017,15,0.58113
21/04/2017,16,1.03561
21/04/2017,17,2.04219
21/04/2017,18,1.76921
21/04/2017,19,2.43299
21/04/2017,20,1.9069
21/04/2017,21,1.61482
21/04/2017,22,1.33985
21/04/2017,23,1.32116
21/04/2017,24,1.21042
21/04/2017,25,1.21829
21/04/2017,26,1.34064
21/04/2017,27,1.31663
21/04/2017,28,1.38589
21/04/2017,29,1.37895
21/04/2017,30,1.63369
21/04/2017,31,1.11066
21/04/2017,32,1.20539
21/04/2017,33,1.32125
21/04/2017,34,1.326
21/04/2017,35,1.34358
21/04/2017,36,1.5889
21/04/2017,37,1.67623
21/04/2017,38,1.5491
21/04/2017,39,1.64124
21/04/2017,40,1.43632
21/04/2017,41,1.43016
21/04/2017,42,1.42408
21/04/2017,43,1.39432
21/04/2017,44,1.24545
21/04/2017,45,1.99974
21/04/2017,46,2.00946
21/04/2017,47,2.51579
21/04/2017,48,1.99709
22/04/2017,1,1.89211
22/04/2017,2,1.80974
22/04/2017,3,1.6512
22/04/2017,4,1.69367
22/04/2017,5,1.7865
22/04/2017,6,2.40434
22/04/2017,7,2.34902
22/04/2017,8,2.30125
22/04/2017,9,2.21715
22/04/2017,10,2.25157
22/04/2017,11,2.01158
22/04/2017,12,1.73647
22/04/2017,13,1.97635
22/04/2017,14,1.80126
22/04/2017,15,1.70772
22/04/2017,16,1.28584
22/04/2017,17,1.91851
22/04/2017,18,1.98355
22/04/2017,19,1.93086
22/04/2017,20,1.92151
22/04/2017,21,1.82109
22/04/2017,22,1.29801
22/04/2017,23,1.44714
22/04/2017,24,1.32305
22/04/2017,25,1.04007
22/04/2017,26,0.75101
22/04/2017,27,0.31219
22/04/2017,28,0.19277
22/04/2017,29,0.18375
22/04/2017,30,-0.07024
22/04/2017,31,0.09489
22/04/2017,32,0.44826
22/04/2017,33,0.56179
22/04/2017,34,0.87028
22/04/2017,35,1.00892
22/04/2017,36,1.19956
22/04/2017,37,1.82482
22/04/2017,38,1.71297
22/04/2017,39,1.86862
22/04/2017,40,2.2152
22/04/2017,41,2.02232
22/04/2017,42,2.36777
22/04/2017,43,2.29324
22/04/2017,44,1.92867
22/04/2017,45,1.97188
22/04/2017,46,1.65875
22/04/2017,47,2.18913
22/04/2017,48,2.03073
23/04/2017,1,2.72717
23/04/2017,2,2.6615
23/04/2017,3,2.86741
23/04/2017,4,3.1365
23/04/2017,5,2.82204
23/04/2017,6,2.6352
23/04/2017,7,2.27566
23/04/2017,8,2.1659
23/04/2017,9,2.05467
23/04/2017,10,2.09998
23/04/2017,11,2.05257
23/04/2017,12,2.08759
23/04/2017,13,2.25004
23/04/2017,14,3.0043
23/04/2017,15,2.62281
23/04/2017,16,2.08138
23/04/2017,17,1.81358
23/04/2017,18,1.7237
23/04/2017,19,1.68362
23/04/2017,20,1.90555
23/04/2017,21,1.98832
23/04/2017,22,1.80608
23/04/2017,23,1.89346
23/04/2017,24,2.18647
23/04/2017,25,2.05875
23/04/2017,26,1.77585
23/04/2017,27,2.15538
23/04/2017,28,2.32071
23/04/2017,29,2.46848
23/04/2017,30,2.21933
23/04/2017,31,2.55232
23/04/2017,32,2.20267
23/04/2017,33,1.54483
23/04/2017,34,1.39743
23/04/2017,35,0.89386
23/04/2017,36,1.26112
23/04/2017,37,1.67319
23/04/2017,38,1.76019
23/04/2017,39,1.48977
23/04/2017,40,1.9368
23/04/2017,41,2.32894
23/04/2017,42,2.36726
23/04/2017,43,1.93535
23/04/2017,44,1.4753
23/04/2017,45,1.96457
23/04/2017,46,1.99209
23/04/2017,47,4.83754
23/04/2017,48,5.55355
24/04/2017,1,5.99599
24/04/2017,2,6.58002
24/04/2017,3,6.6321
24/04/2017,4,7.03411
24/04/2017,5,5.84383
24/04/2017,6,4.55223
24/04/2017,7,3.58077
24/04/2017,8,3.30948
24/04/2017,9,3.23318
24/04/2017,10,3.3422
24/04/2017,11,3.8883
24/04/2017,12,4.00604
24/04/2017,13,3.65029
24/04/2017,14,2.5901
24/04/2017,15,1.34785
24/04/2017,16,1.20242
24/04/2017,17,1.08248
24/04/2017,18,0.84429
24/04/2017,19,0.81559
24/04/2017,20,0.99881
24/04/2017,21,0.93525
24/04/2017,22,0.72371
24/04/2017,23,0.89413
24/04/2017,24,0.9879
24/04/2017,25,1.28167
24/04/2017,26,1.53014
24/04/2017,27,2.21173
24/04/2017,28,2.35686
24/04/2017,29,1.86499
24/04/2017,30,1.5532
24/04/2017,31,1.79123
24/04/2017,32,1.83062
24/04/2017,33,1.74865
24/04/2017,34,1.56388
24/04/2017,35,1.24406
24/04/2017,36,0.91075
24/04/2017,37,0.9626
24/04/2017,38,1.23132
24/04/2017,39,1.37721
24/04/2017,40,1.65193
24/04/2017,41,1.59208
24/04/2017,42,1.57564
24/04/2017,43,1.8585
24/04/2017,44,1.36435
24/04/2017,45,1.98523
24/04/2017,46,1.7487
24/04/2017,47,3.17185
24/04/2017,48,4.237
25/04/2017,1,4.30619
25/04/2017,2,3.92037
25/04/2017,3,3.99421
25/04/2017,4,3.61524
25/04/2017,5,3.6961
25/04/2017,6,3.53648
25/04/2017,7,4.43759
25/04/2017,8,4.52671
25/04/2017,9,4.19363
25/04/2017,10,4.14326
25/04/2017,11,3.7638
25/04/2017,12,4.50098
25/04/2017,13,4.58523
25/04/2017,14,3.51364
25/04/2017,15,2.72731
25/04/2017,16,2.43546
25/04/2017,17,2.29119
25/04/2017,18,1.88252
25/04/2017,19,1.25122
25/04/2017,20,0.94418
25/04/2017,21,0.9148
25/04/2017,22,1.35525
25/04/2017,23,1.34005
25/04/2017,24,1.75349
25/04/2017,25,1.58164
25/04/2017,26,2.08445
25/04/2017,27,1.8819
25/04/2017,28,1.47256
25/04/2017,29,1.55627
25/04/2017,30,1.1374
25/04/2017,31,1.38098
25/04/2017,32,1.34934
25/04/2017,33,1.60878
25/04/2017,34,1.98897
25/04/2017,35,2.41517
25/04/2017,36,2.29797
25/04/2017,37,2.38717
25/04/2017,38,2.40873
25/04/2017,39,2.20819
25/04/2017,40,1.84895
25/04/2017,41,1.91165
25/04/2017,42,2.1489
25/04/2017,43,2.59766
25/04/2017,44,2.02192
25/04/2017,45,1.85113
25/04/2017,46,1.43988
25/04/2017,47,2.50792
25/04/2017,48,1.86804
26/04/2017,1,2.18655
26/04/2017,2,2.35218
26/04/2017,3,2.69704
26/04/2017,4,2.73756
26/04/2017,5,2.75193
26/04/2017,6,2.88147
26/04/2017,7,2.80616
26/04/2017,8,2.27234
26/04/2017,9,2.02282
26/04/2017,10,1.88168
26/04/2017,11,2.40838
26/04/2017,12,2.62914
26/04/2017,13,2.21165
26/04/2017,14,2.35234
26/04/2017,15,2.17309
26/04/2017,16,2.27446
26/04/2017,17,1.97695
26/04/2017,18,1.20056
26/04/2017,19,1.67832
26/04/2017,20,1.37299
26/04/2017,21,1.62055
26/04/2017,22,1.57411
26/04/2017,23,2.16532
26/04/2017,24,1.98197
26/04/2017,25,1.65829
26/04/2017,26,1.44134
26/04/2017,27,1.29446
26/04/2017,28,1.38454
26/04/2017,29,1.11101
26/04/2017,30,1.31755
26/04/2017,31,1.24418
26/04/2017,32,1.90431
26/04/2017,33,1.82626
26/04/2017,34,2.38845
26/04/2017,35,1.97811
26/04/2017,36,2.02984
26/04/2017,37,1.7619
26/04/2017,38,1.8568
26/04/2017,39,2.15743
26/04/2017,40,2.4691
26/04/2017,41,2.41778
26/04/2017,42,2.5049
26/04/2017,43,2.62319
26/04/2017,44,2.13957
26/04/2017,45,1.25749
26/04/2017,46,0.81824
26/04/2017,47,1.95446
26/04/2017,48,1.88885
27/04/2017,1,1.61089
27/04/2017,2,1.73242
27/04/2017,3,2.17863
27/04/2017,4,2.0492
27/04/2017,5,1.89174
27/04/2017,6,1.69422
27/04/2017,7,1.62566
27/04/2017,8,1.84149
27/04/2017,9,1.80752
27/04/2017,10,1.83366
27/04/2017,11,1.84593
27/04/2017,12,1.62567
27/04/2017,13,1.63721
27/04/2017,14,1.80711
27/04/2017,15,1.47916
27/04/2017,16,1.77906
27/04/2017,17,1.62517
27/04/2017,18,1.10993
27/04/2017,19,1.00574
27/04/2017,20,0.97946
27/04/2017,21,1.11646
27/04/2017,22,1.16747
27/04/2017,23,1.32758
27/04/2017,24,1.55427
27/04/2017,25,1.05609
27/04/2017,26,1.05126
27/04/2017,27,1.1097
27/04/2017,28,1.3439
27/04/2017,29,1.0025
27/04/2017,30,1.20583
27/04/2017,31,0.5957
27/04/2017,32,0.64371
27/04/2017,33,1.13346
27/04/2017,34,1.76282
27/04/2017,35,2.03563
27/04/2017,36,2.08419
27/04/2017,37,2.02187
27/04/2017,38,1.57004
27/04/2017,39,1.50362
27/04/2017,40,1.63214
27/04/2017,41,1.51406
27/04/2017,42,1.56744
27/04/2017,43,1.54097
27/04/2017,44,0.84579
27/04/2017,45,0.969
27/04/2017,46,1.18303
27/04/2017,47,1.59345
27/04/2017,48,1.78816
28/04/2017,1,1.70155
28/04/2017,2,1.46922
28/04/2017,3,1.28969
28/04/2017,4,1.42698
28/04/2017,5,1.65272
28/04/2017,6,1.5299
28/04/2017,7,1.50492
28/04/2017,8,1.45826
28/04/2017,9,1.61745
28/04/2017,10,1.94971
28/04/2017,11,2.05419
28/04/2017,12,1.76281
28/04/2017,13,1.64478
28/04/2017,14,1.39762
28/04/2017,15,1.10221
28/04/2017,16,1.75814
28/04/2017,17,1.83766
28/04/2017,18,1.61859
28/04/2017,19,1.52669
28/04/2017,20,1.30407
28/04/2017,21,1.64951
28/04/2017,22,1.57714
28/04/2017,23,1.71692
28/04/2017,24,1.77692
28/04/2017,25,1.93318
28/04/2017,26,1.65996
28/04/2017,27,1.30686
28/04/2017,28,1.26449
28/04/2017,29,0.73789
28/04/2017,30,0.59903
28/04/2017,31,0.59517
28/04/2017,32,0.70519
28/04/2017,33,1.46629
28/04/2017,34,2.23008
28/04/2017,35,1.75816
28/04/2017,36,1.66395
28/04/2017,37,1.17643
28/04/2017,38,1.0885
28/04/2017,39,1.19766
28/04/2017,40,1.19263
28/04/2017,41,1.12993
28/04/2017,42,1.07805
28/04/2017,43,1.65891
28/04/2017,44,1.65735
28/04/2017,45,2.20323
28/04/2017,46,2.2825
28/04/2017,47,2.40559
28/04/2017,48,1.75694
29/04/2017,1,1.87229
29/04/2017,2,2.36098
29/04/2017,3,2.88429
29/04/2017,4,3.01713
29/04/2017,5,3.10794
29/04/2017,6,2.74916
29/04/2017,7,2.68969
29/04/2017,8,2.81454
29/04/2017,9,2.55342
29/04/2017,10,2.2375
29/04/2017,11,2.39497
29/04/2017,12,2.24025
29/04/2017,13,2.14525
29/04/2017,14,2.59662
29/04/2017,15,1.84976
29/04/2017,16,1.55911
29/04/2017,17,2.33149
29/04/2017,18,2.28087
29/04/2017,19,2.21288
29/04/2017,20,1.91922
29/04/2017,21,1.82695
29/04/2017,22,1.37166
29/04/2017,23,1.36712
29/04/2017,24,1.60733
29/04/2017,25,2.14499
29/04/2017,26,1.4692
29/04/2017,27,1.3324
29/04/2017,28,1.26476
29/04/2017,29,0.78215
29/04/2017,30,0.9104
29/04/2017,31,1.03215
29/04/2017,32,1.05558
29/04/2017,33,1.42771
29/04/2017,34,1.55018
29/04/2017,35,1.3469
29/04/2017,36,1.63942
29/04/2017,37,1.99206
29/04/2017,38,3.52211
29/04/2017,39,3.5854
29/04/2017,40,3.06606
29/04/2017,41,2.36163
29/04/2017,42,2.21155
29/04/2017,43,1.82398
29/04/2017,44,1.36938
29/04/2017,45,1.06226
29/04/2017,46,1.85429
29/04/2017,47,5.34745
29/04/2017,48,4.91674
30/04/2017,1,5.31229
30/04/2017,2,5.08239
30/04/2017,3,5.46759
30/04/2017,4,6.06635
30/04/2017,5,6.06248
30/04/2017,6,5.78197
30/04/2017,7,5.76931
30/04/2017,8,5.87791
30/04/2017,9,6.94246
30/04/2017,10,6.27697
30/04/2017,11,7.12985
30/04/2017,12,6.61621
30/04/2017,13,7.20286
30/04/2017,14,6.0569
30/04/2017,15,6.06151
30/04/2017,16,6.51683
30/04/2017,17,4.29918
30/04/2017,18,4.79166
30/04/2017,19,4.69973
30/04/2017,20,5.11371
30/04/2017,21,5.13523
30/04/2017,22,5.4743
30/04/2017,23,5.39605
30/04/2017,24,5.70635
30/04/2017,25,5.83848
30/04/2017,26,5.69723
30/04/2017,27,5.64499
30/04/2017,28,4.5323
30/04/2017,29,5.13811
30/04/2017,30,5.62587
30/04/2017,31,5.79217
30/04/2017,32,5.91601
30/04/2017,33,6.34557
30/04/2017,34,6.19546
30/04/2017,35,4.60077
30/04/2017,36,3.87501
30/04/2017,37,3.27263
30/04/2017,38,5.53161
30/04/2017,39,5.26551
30/04/2017,40,4.02107
30/04/2017,41,3.13485
30/04/2017,42,2.36582
30/04/2017,43,2.73607
30/04/2017,44,2.57159
30/04/2017,45,3.0425
30/04/2017,46,2.58243
30/04/2017,47,4.82549
30/04/2017,48,5.78762
01/05/2017,1,4.68343
01/05/2017,2,4.81482
01/05/2017,3,5.60755
01/05/2017,4,5.7141
01/05/2017,5,5.7794
01/05/2017,6,5.11825
01/05/2017,7,4.62326
01/05/2017,8,4.31973
01/05/2017,9,4.05664
01/05/2017,10,4.02833
01/05/2017,11,3.95701
01/05/2017,12,4.6329
01/05/2017,13,5.52182
01/05/2017,14,4.35642
01/05/2017,15,4.08112
01/05/2017,16,3.81358
01/05/2017,17,1.79956
01/05/2017,18,1.81485
01/05/2017,19,1.22856
01/05/2017,20,1.51154
01/05/2017,21,1.50074
01/05/2017,22,1.40959
01/05/2017,23,1.13523
01/05/2017,24,0.94086
01/05/2017,25,0.80899
01/05/2017,26,0.78013
01/05/2017,27,0.94915
01/05/2017,28,0.96444
01/05/2017,29,1.2887
01/05/2017,30,1.39963
01/05/2017,31,0.97981
01/05/2017,32,0.91878
01/05/2017,33,0.86464
01/05/2017,34,0.93929
01/05/2017,35,0.87711
01/05/2017,36,0.80512
01/05/2017,37,0.69396
01/05/2017,38,0.77922
01/05/2017,39,0.8182
01/05/2017,40,1.32673
01/05/2017,41,1.35662
01/05/2017,42,2.00401
01/05/2017,43,2.60003
01/05/2017,44,2.02174
01/05/2017,45,2.02189
01/05/2017,46,0.94731
01/05/2017,47,1.53489
01/05/2017,48,1.62939
02/05/2017,1,1.48946
02/05/2017,2,1.43208
02/05/2017,3,1.21595
02/05/2017,4,1.33612
02/05/2017,5,1.27513
02/05/2017,6,1.34509
02/05/2017,7,1.39548
02/05/2017,8,1.65504
02/05/2017,9,1.7397
02/05/2017,10,1.9028
02/05/2017,11,2.69613
02/05/2017,12,2.79558
02/05/2017,13,3.06015
02/05/2017,14,2.71886
02/05/2017,15,2.25527
02/05/2017,16,1.62317
02/05/2017,17,1.38978
02/05/2017,18,1.17979
02/05/2017,19,1.34333
02/05/2017,20,1.05942
02/05/2017,21,0.65088
02/05/2017,22,0.36346
02/05/2017,23,0.52616
02/05/2017,24,0.59353
02/05/2017,25,0.93165
02/05/2017,26,0.85377
02/05/2017,27,1.09754
02/05/2017,28,1.10168
02/05/2017,29,1.05255
02/05/2017,30,0.92447
02/05/2017,31,0.68916
02/05/2017,32,1.31391
02/05/2017,33,1.35071
02/05/2017,34,1.85674
02/05/2017,35,1.22758
02/05/2017,36,1.03069
02/05/2017,37,1.10289
02/05/2017,38,1.14382
02/05/2017,39,1.23486
02/05/2017,40,1.2305
02/05/2017,41,1.02723
02/05/2017,42,0.8731
02/05/2017,43,1.09631
02/05/2017,44,0.58376
02/05/2017,45,0.83863
02/05/2017,46,0.47948
02/05/2017,47,1.63754
02/05/2017,48,1.78223
03/05/2017,1,1.91
03/05/2017,2,1.92023
03/05/2017,3,1.98529
03/05/2017,4,2.53952
03/05/2017,5,2.51718
03/05/2017,6,2.42524
03/05/2017,7,2.25727
03/05/2017,8,2.20971
03/05/2017,9,2.55325
03/05/2017,10,2.64892
03/05/2017,11,2.64842
03/05/2017,12,2.37775
03/05/2017,13,2.59744
03/05/2017,14,2.068
03/05/2017,15,0.73042
03/05/2017,16,0.71923
03/05/2017,17,0.64476
03/05/2017,18,0.56034
03/05/2017,19,0.6755
03/05/2017,20,0.75327
03/05/2017,21,1.33888
03/05/2017,22,1.07137
03/05/2017,23,1.36572
03/05/2017,24,1.35051
03/05/2017,25,1.22437
03/05/2017,26,0.89465
03/05/2017,27,1.3535
03/05/2017,28,1.23535
03/05/2017,29,0.91606
03/05/2017,30,0.79058
03/05/2017,31,0.67552
03/05/2017,32,0.8376
03/05/2017,33,1.11086
03/05/2017,34,1.35186
03/05/2017,35,1.57569
03/05/2017,36,1.7133
03/05/2017,37,1.60185
03/05/2017,38,1.78986
03/05/2017,39,1.92106
03/05/2017,40,2.32925
03/05/2017,41,2.19876
03/05/2017,42,2.28717
03/05/2017,43,2.26227
03/05/2017,44,1.24822
03/05/2017,45,0.81904
03/05/2017,46,0.43115
03/05/2017,47,2.16467
03/05/2017,48,2.6546
04/05/2017,1,2.89885
04/05/2017,2,3.14791
04/05/2017,3,3.20619
04/05/2017,4,3.15631
04/05/2017,5,2.87354
04/05/2017,6,2.43046
04/05/2017,7,2.29955
04/05/2017,8,2.11759
04/05/2017,9,2.1309
04/05/2017,10,2.14219
04/05/2017,11,2.36005
04/05/2017,12,2.50051
04/05/2017,13,2.57864
04/05/2017,14,2.18482
04/05/2017,15,1.62334
04/05/2017,16,1.91569
04/05/2017,17,2.01749
04/05/2017,18,1.75389
04/05/2017,19,1.57863
04/05/2017,20,1.18678
04/05/2017,21,0.88498
04/05/2017,22,0.38624
04/05/2017,23,0.51232
04/05/2017,24,0.48121
04/05/2017,25,0.41564
04/05/2017,26,-0.23898
04/05/2017,27,-0.02784
04/05/2017,28,0.08604
04/05/2017,29,0.02549
04/05/2017,30,0.12049
04/05/2017,31,0.08088
04/05/2017,32,0.23805
04/05/2017,33,0.44331
04/05/2017,34,0.50601
04/05/2017,35,0.34037
04/05/2017,36,0.50583
04/05/2017,37,0.69164
04/05/2017,38,0.91877
04/05/2017,39,1.02202
04/05/2017,40,1.56407
04/05/2017,41,1.43732
04/05/2017,42,1.76102
04/05/2017,43,2.21124
04/05/2017,44,2.59638
04/05/2017,45,2.14781
04/05/2017,46,1.37508
04/05/2017,47,2.61545
04/05/2017,48,3.65577
05/05/2017,1,3.51555
05/05/2017,2,3.45337
05/05/2017,3,3.06949
05/05/2017,4,3.10874
05/05/2017,5,3.36144
05/05/2017,6,3.37268
05/05/2017,7,3.39772
05/05/2017,8,3.72198
05/05/2017,9,3.86711
05/05/2017,10,4.08452
05/05/2017,11,3.96542
05/05/2017,12,3.96573
05/05/2017,13,4.23568
05/05/2017,14,4.08052
05/05/2017,15,3.64552
05/05/2017,16,3.33052
05/05/2017,17,2.74253
05/05/2017,18,1.61942
05/05/2017,19,1.20023
05/05/2017,20,1.23055
05/05/2017,21,0.91378
05/05/2017,22,0.68006
05/05/2017,23,0.8122
05/05/2017,24,0.75901
05/05/2017,25,0.62796
05/05/2017,26,0.7385
05/05/2017,27,0.85375
05/05/2017,28,0.57455
05/05/2017,29,0.08918
05/05/2017,30,0.03965
05/05/2017,31,0.13151
05/05/2017,32,0.33575
05/05/2017,33,0.59441
05/05/2017,34,0.90502
05/05/2017,35,1.00074
05/05/2017,36,1.14198
05/05/2017,37,1.24651
05/05/2017,38,1.82292
05/05/2017,39,1.62616
05/05/2017,40,1.9539
05/05/2017,41,1.90712
05/05/2017,42,1.83239
05/05/2017,43,1.97211
05/05/2017,44,1.45451
05/05/2017,45,1.03497
05/05/2017,46,1.36598
05/05/2017,47,3.23681
05/05/2017,48,3.12639
06/05/2017,1,3.15442
06/05/2017,2,3.2971
06/05/2017,3,3.06502
06/05/2017,4,3.87849
06/05/2017,5,4.34917
06/05/2017,6,4.2458
06/05/2017,7,3.65073
06/05/2017,8,3.0216
06/05/2017,9,3.08079
06/05/2017,10,3.38297
06/05/2017,11,3.77817
06/05/2017,12,3.59313
06/05/2017,13,3.13684
06/05/2017,14,3.39589
06/05/2017,15,2.2125
06/05/2017,16,2.05739
06/05/2017,17,2.29388
06/05/2017,18,2.15703
06/05/2017,19,1.58836
06/05/2017,20,1.76132
06/05/2017,21,2.13035
06/05/2017,22,2.27037
06/05/2017,23,1.70631
06/05/2017,24,1.96007
06/05/2017,25,1.83922
06/05/2017,26,1.61357
06/05/2017,27,2.06543
06/05/2017,28,2.27097
06/05/2017,29,2.06692
06/05/2017,30,2.18509
06/05/2017,31,2.10067
06/05/2017,32,2.73764
06/05/2017,33,2.69629
06/05/2017,34,2.51948
06/05/2017,35,3.31912
06/05/2017,36,4.06149
06/05/2017,37,2.82784
06/05/2017,38,2.60124
06/05/2017,39,2.03395
06/05/2017,40,2.43798
06/05/2017,41,2.33974
06/05/2017,42,2.40197
06/05/2017,43,2.40836
06/05/2017,44,2.166
06/05/2017,45,2.039
06/05/2017,46,1.6163
06/05/2017,47,2.28888
06/05/2017,48,2.27996
07/05/2017,1,2.16544
07/05/2017,2,2.16573
07/05/2017,3,2.4235
07/05/2017,4,2.27057
07/05/2017,5,2.25752
07/05/2017,6,2.19483
07/05/2017,7,2.17002
07/05/2017,8,2.09261
07/05/2017,9,1.998
07/05/2017,10,1.95401
07/05/2017,11,2.24191
07/05/2017,12,2.02482
07/05/2017,13,2.18889
07/05/2017,14,1.93208
07/05/2017,15,1.91027
07/05/2017,16,1.92002
07/05/2017,17,1.3473
07/05/2017,18,1.52485
07/05/2017,19,1.56827
07/05/2017,20,1.69965
07/05/2017,21,2.04912
07/05/2017,22,2.48487
07/05/2017,23,2.49445
07/05/2017,24,2.2031
07/05/2017,25,1.9053
07/05/2017,26,1.5186
07/05/2017,27,1.37321
07/05/2017,28,1.22566
07/05/2017,29,1.25763
07/05/2017,30,1.29019
07/05/2017,31,1.42491
07/05/2017,32,1.45151
07/05/2017,33,1.57065
07/05/2017,34,1.40401
07/05/2017,35,1.36844
07/05/2017,36,1.7069
07/05/2017,37,2.17764
07/05/2017,38,2.15491
07/05/2017,39,2.89216
07/05/2017,40,3.03975
07/05/2017,41,2.97544
07/05/2017,42,2.49147
07/05/2017,43,2.57924
07/05/2017,44,2.25406
07/05/2017,45,1.39565
07/05/2017,46,1.58449
07/05/2017,47,2.16353
07/05/2017,48,2.00999
08/05/2017,1,1.93822
08/05/2017,2,2.4437
08/05/2017,3,3.03574
08/05/2017,4,3.24038
08/05/2017,5,3.26646
08/05/2017,6,3.07555
08/05/2017,7,2.98142
08/05/2017,8,2.63161
08/05/2017,9,2.5085
08/05/2017,10,2.53151
08/05/2017,11,2.57411
08/05/2017,12,2.75114
08/05/2017,13,2.37306
08/05/2017,14,1.76429
08/05/2017,15,1.08268
08/05/2017,16,1.32584
08/05/2017,17,1.33691
08/05/2017,18,1.29125
08/05/2017,19,1.35837
08/05/2017,20,1.26159
08/05/2017,21,1.18083
08/05/2017,22,1.31328
08/05/2017,23,1.12871
08/05/2017,24,1.12281
08/05/2017,25,1.11928
08/05/2017,26,1.04926
08/05/2017,27,1.21735
08/05/2017,28,1.33445
08/05/2017,29,1.36618
08/05/2017,30,1.32517
08/05/2017,31,0.91235
08/05/2017,32,0.8509
08/05/2017,33,1.46031
08/05/2017,34,1.82121
08/05/2017,35,2.13859
08/05/2017,36,2.19804
08/05/2017,37,2.0218
08/05/2017,38,2.20883
08/05/2017,39,1.72348
08/05/2017,40,1.85091
08/05/2017,41,1.23364
08/05/2017,42,1.41879
08/05/2017,43,1.16767
08/05/2017,44,1.13285
08/05/2017,45,0.85059
08/05/2017,46,0.55834
08/05/2017,47,1.61996
08/05/2017,48,1.83269
09/05/2017,1,1.78645
09/05/2017,2,1.81384
09/05/2017,3,1.84864
09/05/2017,4,1.89619
09/05/2017,5,1.81707
09/05/2017,6,1.63666
09/05/2017,7,1.52439
09/05/2017,8,1.41511
09/05/2017,9,1.46318
09/05/2017,10,1.55457
09/05/2017,11,1.62678
09/05/2017,12,1.71952
09/05/2017,13,2.09402
09/05/2017,14,1.58816
09/05/2017,15,1.77605
09/05/2017,16,2.51877
09/05/2017,17,2.64893
09/05/2017,18,2.61686
09/05/2017,19,2.60693
09/05/2017,20,3.64773
09/05/2017,21,4.29894
09/05/2017,22,4.08707
09/05/2017,23,4.13936
09/05/2017,24,3.33644
09/05/2017,25,5.24647
09/05/2017,26,2.17317
09/05/2017,27,0.82143
09/05/2017,28,0.5171
09/05/2017,29,0.859
09/05/2017,30,0.81776
09/05/2017,31,0.29806
09/05/2017,32,0.81267
09/05/2017,33,1.39868
09/05/2017,34,1.66033
09/05/2017,35,1.90977
09/05/2017,36,1.96244
09/05/2017,37,1.77093
09/05/2017,38,1.7171
09/05/2017,39,1.10278
09/05/2017,40,1.38869
09/05/2017,41,1.35991
09/05/2017,42,1.39535
09/05/2017,43,1.58296
09/05/2017,44,2.0764
09/05/2017,45,1.52849
09/05/2017,46,1.3873
09/05/2017,47,1.89739
09/05/2017,48,1.83393
10/05/2017,1,1.60201
10/05/2017,2,1.48996
10/05/2017,3,1.4764
10/05/2017,4,1.63868
10/05/2017,5,1.61451
10/05/2017,6,1.70676
10/05/2017,7,1.75775
10/05/2017,8,1.6803
10/05/2017,9,1.84142
10/05/2017,10,2.00067
10/05/2017,11,1.62637
10/05/2017,12,1.64949
10/05/2017,13,1.99013
10/05/2017,14,2.50271
10/05/2017,15,2.70226
10/05/2017,16,1.79748
10/05/2017,17,1.22145
10/05/2017,18,0.57207
10/05/2017,19,0.56917
10/05/2017,20,0.59156
10/05/2017,21,0.64249
10/05/2017,22,0.42692
10/05/2017,23,0.70192
10/05/2017,24,0.68437
10/05/2017,25,0.64043
10/05/2017,26,0.57792
10/05/2017,27,0.35678
10/05/2017,28,0.27528
10/05/2017,29,0.23561
10/05/2017,30,0.15014
10/05/2017,31,0.0748
10/05/2017,32,0.53385
10/05/2017,33,0.78747
10/05/2017,34,0.92745
10/05/2017,35,1.16473
10/05/2017,36,1.56297
10/05/2017,37,1.2581
10/05/2017,38,1.42629
10/05/2017,39,1.33597
10/05/2017,40,1.45758
10/05/2017,41,1.39234
10/05/2017,42,1.2003
10/05/2017,43,1.70484
10/05/2017,44,1.81326
10/05/2017,45,1.57062
