Settlement Day,Settlement Period,BSUoS Price
25/06/2016,25,1.59064
25/06/2016,26,1.65621
25/06/2016,27,1.54795
25/06/2016,28,1.37639
25/06/2016,29,1.09555
25/06/2016,30,1.16422
25/06/2016,31,1.18583
25/06/2016,32,0.97336
25/06/2016,33,1.50415
25/06/2016,34,1.66463
25/06/2016,35,1.19448
25/06/2016,36,1.70075
25/06/2016,37,1.46147
25/06/2016,38,1.19131
25/06/2016,39,1.54182
25/06/2016,40,1.43987
25/06/2016,41,1.4293
25/06/2016,42,1.79393
25/06/2016,43,1.8472
25/06/2016,44,1.8629
25/06/2016,45,1.52838
25/06/2016,46,1.10009
25/06/2016,47,3.74218
25/06/2016,48,3.77491
26/06/2016,1,4.57017
26/06/2016,2,4.21559
26/06/2016,3,4.28484
26/06/2016,4,4.33416
26/06/2016,5,4.25771
26/06/2016,6,4.13332
26/06/2016,7,4.12302
26/06/2016,8,4.14027
26/06/2016,9,4.21136
26/06/2016,10,4.2261
26/06/2016,11,4.33983
26/06/2016,12,4.39056
26/06/2016,13,4.5995
26/06/2016,14,4.44325
26/06/2016,15,2.28729
26/06/2016,16,2.37845
26/06/2016,17,1.67186
26/06/2016,18,1.49981
26/06/2016,19,1.82814
26/06/2016,20,2.19496
26/06/2016,21,2.0004
26/06/2016,22,2.2607
26/06/2016,23,2.16989
26/06/2016,24,2.04788
26/06/2016,25,1.96646
26/06/2016,26,1.17102
26/06/2016,27,0.99475
26/06/2016,28,0.70642
26/06/2016,29,0.96575
26/06/2016,30,1.67179
26/06/2016,31,2.03684
26/06/2016,32,1.91551
26/06/2016,33,2.32259
26/06/2016,34,3.50915
26/06/2016,35,4.02516
26/06/2016,36,3.78659
26/06/2016,37,3.24201
26/06/2016,38,2.15504
26/06/2016,39,2.07958
26/06/2016,40,1.51329
26/06/2016,41,1.1813
26/06/2016,42,0.9507
26/06/2016,43,1.00329
26/06/2016,44,1.27564
26/06/2016,45,1.21382
26/06/2016,46,0.75209
26/06/2016,47,4.01512
26/06/2016,48,3.98883
27/06/2016,1,4.6185
27/06/2016,2,4.93193
27/06/2016,3,5.09274
27/06/2016,4,5.10704
27/06/2016,5,5.29256
27/06/2016,6,4.89475
27/06/2016,7,4.68741
27/06/2016,8,5.23624
27/06/2016,9,5.16707
27/06/2016,10,5.07321
27/06/2016,11,5.54765
27/06/2016,12,5.03413
27/06/2016,13,4.16475
27/06/2016,14,3.70467
27/06/2016,15,1.10099
27/06/2016,16,1.08095
27/06/2016,17,0.89764
27/06/2016,18,0.86684
27/06/2016,19,0.80805
27/06/2016,20,0.8442
27/06/2016,21,0.69327
27/06/2016,22,0.7151
27/06/2016,23,1.18345
27/06/2016,24,1.10599
27/06/2016,25,0.8365
27/06/2016,26,0.82836
27/06/2016,27,0.84542
27/06/2016,28,0.92704
27/06/2016,29,0.71303
27/06/2016,30,0.71822
27/06/2016,31,0.46989
27/06/2016,32,0.68205
27/06/2016,33,0.85745
27/06/2016,34,0.98248
27/06/2016,35,0.87742
27/06/2016,36,0.73163
27/06/2016,37,0.61705
27/06/2016,38,0.91026
27/06/2016,39,1.92861
27/06/2016,40,1.82189
27/06/2016,41,2.04696
27/06/2016,42,2.54371
27/06/2016,43,2.04575
27/06/2016,44,2.07093
27/06/2016,45,1.87022
27/06/2016,46,1.38086
27/06/2016,47,2.52763
27/06/2016,48,2.03828
28/06/2016,1,1.99483
28/06/2016,2,1.78874
28/06/2016,3,2.06142
28/06/2016,4,2.1077
28/06/2016,5,2.24143
28/06/2016,6,2.05906
28/06/2016,7,1.815
28/06/2016,8,1.84964
28/06/2016,9,1.79881
28/06/2016,10,1.81832
28/06/2016,11,1.98706
28/06/2016,12,1.86402
28/06/2016,13,1.90093
28/06/2016,14,1.85056
28/06/2016,15,1.06969
28/06/2016,16,1.12854
28/06/2016,17,0.81334
28/06/2016,18,0.59579
28/06/2016,19,0.47833
28/06/2016,20,0.45447
28/06/2016,21,0.42698
28/06/2016,22,0.42206
28/06/2016,23,0.66787
28/06/2016,24,0.78111
28/06/2016,25,0.78354
28/06/2016,26,0.83825
28/06/2016,27,0.86626
28/06/2016,28,0.95327
28/06/2016,29,0.90026
28/06/2016,30,0.88085
28/06/2016,31,1.16542
28/06/2016,32,1.35307
28/06/2016,33,1.8685
28/06/2016,34,2.26087
28/06/2016,35,2.41429
28/06/2016,36,2.32453
28/06/2016,37,2.00661
28/06/2016,38,1.41442
28/06/2016,39,1.15513
28/06/2016,40,1.23184
28/06/2016,41,1.04344
28/06/2016,42,1.29348
28/06/2016,43,1.32396
28/06/2016,44,1.08232
28/06/2016,45,0.91859
28/06/2016,46,0.7808
28/06/2016,47,1.81265
28/06/2016,48,1.93346
29/06/2016,1,2.12749
29/06/2016,2,2.11299
29/06/2016,3,2.23439
29/06/2016,4,2.31412
29/06/2016,5,2.4294
29/06/2016,6,2.5319
29/06/2016,7,2.40753
29/06/2016,8,2.33887
29/06/2016,9,2.34137
29/06/2016,10,2.08242
29/06/2016,11,2.23779
29/06/2016,12,2.12382
29/06/2016,13,2.39937
29/06/2016,14,2.42424
29/06/2016,15,1.99071
29/06/2016,16,1.26794
29/06/2016,17,1.12218
29/06/2016,18,1.14783
29/06/2016,19,1.20472
29/06/2016,20,1.16492
29/06/2016,21,1.01744
29/06/2016,22,1.10224
29/06/2016,23,1.53869
29/06/2016,24,1.63724
29/06/2016,25,1.72688
29/06/2016,26,1.75417
29/06/2016,27,1.5396
29/06/2016,28,1.18354
29/06/2016,29,1.05043
29/06/2016,30,0.84929
29/06/2016,31,0.81877
29/06/2016,32,1.13019
29/06/2016,33,1.48988
29/06/2016,34,2.08039
29/06/2016,35,1.73044
29/06/2016,36,1.65764
29/06/2016,37,1.46466
29/06/2016,38,1.25726
29/06/2016,39,1.33152
29/06/2016,40,1.35362
29/06/2016,41,1.82248
29/06/2016,42,1.76941
29/06/2016,43,1.66821
29/06/2016,44,1.46475
29/06/2016,45,1.1232
29/06/2016,46,0.68106
29/06/2016,47,2.13508
29/06/2016,48,2.05122
30/06/2016,1,1.96964
30/06/2016,2,2.16261
30/06/2016,3,2.21539
30/06/2016,4,2.14071
30/06/2016,5,2.25841
30/06/2016,6,2.16795
30/06/2016,7,2.15378
30/06/2016,8,2.29717
30/06/2016,9,2.27112
30/06/2016,10,2.29614
30/06/2016,11,2.54431
30/06/2016,12,2.65946
30/06/2016,13,2.3788
30/06/2016,14,2.53531
30/06/2016,15,1.4308
30/06/2016,16,1.44846
30/06/2016,17,1.41748
30/06/2016,18,1.06648
30/06/2016,19,1.18193
30/06/2016,20,0.73797
30/06/2016,21,0.74423
30/06/2016,22,0.8003
30/06/2016,23,1.10373
30/06/2016,24,0.91555
30/06/2016,25,0.97931
30/06/2016,26,0.9254
30/06/2016,27,0.88164
30/06/2016,28,0.80461
30/06/2016,29,0.56675
30/06/2016,30,0.64991
30/06/2016,31,0.49394
30/06/2016,32,0.54388
30/06/2016,33,0.86289
30/06/2016,34,1.10566
30/06/2016,35,1.17824
30/06/2016,36,1.01374
30/06/2016,37,1.13376
30/06/2016,38,0.9434
30/06/2016,39,1.24891
30/06/2016,40,2.12871
30/06/2016,41,2.40882
30/06/2016,42,2.22895
30/06/2016,43,2.00946
30/06/2016,44,1.64053
30/06/2016,45,1.48724
30/06/2016,46,1.45332
30/06/2016,47,3.61587
30/06/2016,48,3.91596
01/07/2016,1,4.68193
01/07/2016,2,8.27058
01/07/2016,3,10.86408
01/07/2016,4,10.40856
01/07/2016,5,11.22665
01/07/2016,6,11.4578
01/07/2016,7,11.30921
01/07/2016,8,11.36479
01/07/2016,9,11.34017
01/07/2016,10,11.19341
01/07/2016,11,10.02721
01/07/2016,12,7.03532
01/07/2016,13,4.6194
01/07/2016,14,2.74015
01/07/2016,15,1.24726
01/07/2016,16,1.47171
01/07/2016,17,1.53234
01/07/2016,18,1.25
01/07/2016,19,1.51711
01/07/2016,20,1.36708
01/07/2016,21,1.55724
01/07/2016,22,1.53293
01/07/2016,23,1.41487
01/07/2016,24,1.33582
01/07/2016,25,1.14807
01/07/2016,26,1.13652
01/07/2016,27,1.00894
01/07/2016,28,0.58575
01/07/2016,29,0.03701
01/07/2016,30,0.11641
01/07/2016,31,0.34805
01/07/2016,32,0.48299
01/07/2016,33,0.76162
01/07/2016,34,1.06322
01/07/2016,35,1.13892
01/07/2016,36,1.17073
01/07/2016,37,0.79513
01/07/2016,38,0.82603
01/07/2016,39,0.73708
01/07/2016,40,1.75391
01/07/2016,41,2.79118
01/07/2016,42,2.52492
01/07/2016,43,2.10139
01/07/2016,44,1.18594
01/07/2016,45,1.40825
01/07/2016,46,0.82286
01/07/2016,47,3.61627
01/07/2016,48,4.5103
02/07/2016,1,5.99454
02/07/2016,2,6.06938
02/07/2016,3,6.12975
02/07/2016,4,6.29096
02/07/2016,5,6.58963
02/07/2016,6,5.98983
02/07/2016,7,6.33287
02/07/2016,8,6.39124
02/07/2016,9,6.84308
02/07/2016,10,6.58338
02/07/2016,11,6.34512
02/07/2016,12,6.43109
02/07/2016,13,6.35724
02/07/2016,14,6.64629
02/07/2016,15,3.64564
02/07/2016,16,4.61278
02/07/2016,17,3.66575
02/07/2016,18,2.06437
02/07/2016,19,1.73495
02/07/2016,20,1.80743
02/07/2016,21,1.92217
02/07/2016,22,1.86326
02/07/2016,23,2.11467
02/07/2016,24,2.18571
02/07/2016,25,2.00868
02/07/2016,26,2.01199
02/07/2016,27,1.86004
02/07/2016,28,1.62088
02/07/2016,29,1.30008
02/07/2016,30,1.24647
02/07/2016,31,1.81742
02/07/2016,32,1.8748
02/07/2016,33,1.98536
02/07/2016,34,1.4565
02/07/2016,35,1.29674
02/07/2016,36,2.28071
02/07/2016,37,1.475
02/07/2016,38,2.11821
02/07/2016,39,2.33111
02/07/2016,40,2.28503
02/07/2016,41,2.46035
02/07/2016,42,2.43942
02/07/2016,43,2.93757
02/07/2016,44,2.80496
02/07/2016,45,3.17334
02/07/2016,46,1.74736
02/07/2016,47,4.84939
02/07/2016,48,5.474
03/07/2016,1,6.33825
03/07/2016,2,6.48944
03/07/2016,3,6.17091
03/07/2016,4,6.41568
03/07/2016,5,6.54719
03/07/2016,6,6.61456
03/07/2016,7,6.6011
03/07/2016,8,6.93868
03/07/2016,9,7.36842
03/07/2016,10,7.09574
03/07/2016,11,7.61577
03/07/2016,12,7.99592
03/07/2016,13,7.86144
03/07/2016,14,7.663
03/07/2016,15,4.01954
03/07/2016,16,3.78789
03/07/2016,17,3.11157
03/07/2016,18,2.73549
03/07/2016,19,1.62698
03/07/2016,20,1.90998
03/07/2016,21,1.5
03/07/2016,22,1.52777
03/07/2016,23,1.60057
03/07/2016,24,1.6889
03/07/2016,25,1.71734
03/07/2016,26,1.9074
03/07/2016,27,1.56051
03/07/2016,28,0.99416
03/07/2016,29,1.00114
03/07/2016,30,1.05329
03/07/2016,31,0.91053
03/07/2016,32,1.03187
03/07/2016,33,1.0538
03/07/2016,34,1.05761
03/07/2016,35,1.36502
03/07/2016,36,1.80237
03/07/2016,37,2.11215
03/07/2016,38,2.44364
03/07/2016,39,3.19684
03/07/2016,40,4.07026
03/07/2016,41,4.61835
03/07/2016,42,2.80346
03/07/2016,43,2.9799
03/07/2016,44,2.99063
03/07/2016,45,2.81342
03/07/2016,46,2.28911
03/07/2016,47,5.11971
03/07/2016,48,5.93213
04/07/2016,1,5.61333
04/07/2016,2,5.65611
04/07/2016,3,5.71536
04/07/2016,4,5.86353
04/07/2016,5,5.85357
04/07/2016,6,5.84009
04/07/2016,7,5.99153
04/07/2016,8,5.93977
04/07/2016,9,6.27653
04/07/2016,10,5.70425
04/07/2016,11,5.60754
04/07/2016,12,5.47614
04/07/2016,13,4.6983
04/07/2016,14,3.61268
04/07/2016,15,0.99387
04/07/2016,16,0.92649
04/07/2016,17,0.78048
04/07/2016,18,0.69332
04/07/2016,19,0.61607
04/07/2016,20,0.60564
04/07/2016,21,0.59437
04/07/2016,22,0.66137
04/07/2016,23,0.76487
04/07/2016,24,0.85695
04/07/2016,25,0.87468
04/07/2016,26,1.03169
04/07/2016,27,1.31689
04/07/2016,28,1.83549
04/07/2016,29,1.6384
04/07/2016,30,1.37202
04/07/2016,31,0.73574
04/07/2016,32,1.0042
04/07/2016,33,1.13734
04/07/2016,34,1.9505
04/07/2016,35,2.26869
04/07/2016,36,2.07893
04/07/2016,37,1.7952
04/07/2016,38,1.03571
04/07/2016,39,0.69827
04/07/2016,40,1.06145
04/07/2016,41,1.25906
04/07/2016,42,1.30875
04/07/2016,43,1.43751
04/07/2016,44,1.15928
04/07/2016,45,1.09633
04/07/2016,46,0.72691
04/07/2016,47,1.40428
04/07/2016,48,1.71974
05/07/2016,1,2.36033
05/07/2016,2,3.10305
05/07/2016,3,3.54384
05/07/2016,4,2.77204
05/07/2016,5,2.74499
05/07/2016,6,2.80651
05/07/2016,7,2.99638
05/07/2016,8,2.72314
05/07/2016,9,2.58316
05/07/2016,10,2.54743
05/07/2016,11,2.92649
05/07/2016,12,3.51452
05/07/2016,13,2.97452
05/07/2016,14,2.5097
05/07/2016,15,2.37852
05/07/2016,16,2.52821
05/07/2016,17,1.82948
05/07/2016,18,1.34209
05/07/2016,19,1.15009
05/07/2016,20,1.16284
05/07/2016,21,1.19724
05/07/2016,22,0.91298
05/07/2016,23,0.83617
05/07/2016,24,1.25212
05/07/2016,25,1.08544
05/07/2016,26,1.01931
05/07/2016,27,1.0201
05/07/2016,28,0.81689
05/07/2016,29,0.46959
05/07/2016,30,0.46041
05/07/2016,31,0.13149
05/07/2016,32,0.14318
05/07/2016,33,0.04499
05/07/2016,34,0.14265
05/07/2016,35,0.30247
05/07/2016,36,0.3897
05/07/2016,37,0.37779
05/07/2016,38,0.52886
05/07/2016,39,1.07875
05/07/2016,40,1.08048
05/07/2016,41,1.25593
05/07/2016,42,0.93806
05/07/2016,43,0.8253
05/07/2016,44,0.58406
05/07/2016,45,0.59182
05/07/2016,46,0.75566
05/07/2016,47,2.01189
05/07/2016,48,1.32145
06/07/2016,1,1.11938
06/07/2016,2,1.12431
06/07/2016,3,2.60816
06/07/2016,4,2.86884
06/07/2016,5,2.7161
06/07/2016,6,2.49501
06/07/2016,7,2.258
06/07/2016,8,2.21049
06/07/2016,9,1.99745
06/07/2016,10,1.88703
06/07/2016,11,2.10969
06/07/2016,12,2.40911
06/07/2016,13,1.02428
06/07/2016,14,1.48238
06/07/2016,15,1.06084
06/07/2016,16,1.81179
06/07/2016,17,1.76424
06/07/2016,18,1.6237
06/07/2016,19,1.35545
06/07/2016,20,1.09364
06/07/2016,21,0.80462
06/07/2016,22,0.5685
06/07/2016,23,0.73313
06/07/2016,24,0.68213
06/07/2016,25,0.12177
06/07/2016,26,0.16419
06/07/2016,27,0.12585
06/07/2016,28,0.2944
06/07/2016,29,0.12572
06/07/2016,30,0.22923
06/07/2016,31,0.04988
06/07/2016,32,0.52392
06/07/2016,33,0.71928
06/07/2016,34,1.16848
06/07/2016,35,1.07076
06/07/2016,36,0.99318
06/07/2016,37,0.71124
06/07/2016,38,0.69872
06/07/2016,39,0.44779
06/07/2016,40,0.97336
06/07/2016,41,0.73616
06/07/2016,42,0.72116
06/07/2016,43,0.8238
06/07/2016,44,0.91324
06/07/2016,45,0.82878
06/07/2016,46,0.48165
06/07/2016,47,2.64139
06/07/2016,48,2.42573
07/07/2016,1,3.51557
07/07/2016,2,4.42401
07/07/2016,3,5.22333
07/07/2016,4,5.58014
07/07/2016,5,5.64433
07/07/2016,6,5.67194
07/07/2016,7,5.61246
07/07/2016,8,5.01318
07/07/2016,9,4.90243
07/07/2016,10,4.50351
07/07/2016,11,4.47192
07/07/2016,12,4.87186
07/07/2016,13,3.25335
07/07/2016,14,3.01742
07/07/2016,15,1.47189
07/07/2016,16,1.86398
07/07/2016,17,2.10815
07/07/2016,18,1.9819
07/07/2016,19,1.71039
07/07/2016,20,1.6133
07/07/2016,21,1.25822
07/07/2016,22,1.09979
07/07/2016,23,1.51311
07/07/2016,24,1.53146
07/07/2016,25,1.88004
07/07/2016,26,1.711
07/07/2016,27,1.61494
07/07/2016,28,1.39393
07/07/2016,29,1.16187
07/07/2016,30,1.50135
07/07/2016,31,1.77603
07/07/2016,32,2.36727
07/07/2016,33,3.05909
07/07/2016,34,2.65101
07/07/2016,35,2.47892
07/07/2016,36,2.27014
07/07/2016,37,1.92767
07/07/2016,38,1.89756
07/07/2016,39,1.55928
07/07/2016,40,1.49875
07/07/2016,41,1.5216
07/07/2016,42,1.40427
07/07/2016,43,1.45997
07/07/2016,44,1.33874
07/07/2016,45,0.95556
07/07/2016,46,1.10523
07/07/2016,47,3.33282
07/07/2016,48,3.53621
08/07/2016,1,4.08986
08/07/2016,2,4.27661
08/07/2016,3,6.30585
08/07/2016,4,6.13735
08/07/2016,5,5.86115
08/07/2016,6,6.01971
08/07/2016,7,5.02629
08/07/2016,8,4.5399
08/07/2016,9,4.55174
08/07/2016,10,4.13141
08/07/2016,11,4.19141
08/07/2016,12,3.84231
08/07/2016,13,3.18981
08/07/2016,14,2.61216
08/07/2016,15,1.47271
08/07/2016,16,1.85341
08/07/2016,17,1.5513
08/07/2016,18,2.02578
08/07/2016,19,2.11167
08/07/2016,20,1.99756
08/07/2016,21,1.77263
08/07/2016,22,1.57394
08/07/2016,23,1.18245
08/07/2016,24,0.894
08/07/2016,25,0.78431
08/07/2016,26,0.95999
08/07/2016,27,1.61243
08/07/2016,28,1.63755
08/07/2016,29,1.41797
08/07/2016,30,2.24162
08/07/2016,31,1.66981
08/07/2016,32,1.13637
08/07/2016,33,0.94862
08/07/2016,34,1.01432
08/07/2016,35,0.80705
08/07/2016,36,0.85323
08/07/2016,37,0.73562
08/07/2016,38,0.76079
08/07/2016,39,0.87345
08/07/2016,40,1.47166
08/07/2016,41,1.31634
08/07/2016,42,1.56649
08/07/2016,43,1.71274
08/07/2016,44,1.9409
08/07/2016,45,2.10003
08/07/2016,46,1.28361
08/07/2016,47,3.17743
08/07/2016,48,2.99305
09/07/2016,1,3.5307
09/07/2016,2,3.79608
09/07/2016,3,4.42366
09/07/2016,4,5.26509
09/07/2016,5,4.70613
09/07/2016,6,5.28391
09/07/2016,7,5.52365
09/07/2016,8,4.75578
09/07/2016,9,5.13369
09/07/2016,10,4.6731
09/07/2016,11,4.54075
09/07/2016,12,4.36082
09/07/2016,13,3.88722
09/07/2016,14,4.31493
09/07/2016,15,1.9689
09/07/2016,16,2.62071
09/07/2016,17,2.36782
09/07/2016,18,3.37114
09/07/2016,19,3.83318
09/07/2016,20,4.03144
09/07/2016,21,4.33632
09/07/2016,22,4.1999
09/07/2016,23,4.17664
09/07/2016,24,4.08712
09/07/2016,25,3.38849
09/07/2016,26,3.08501
09/07/2016,27,2.26364
09/07/2016,28,1.58382
09/07/2016,29,1.43045
09/07/2016,30,1.47599
09/07/2016,31,1.3425
09/07/2016,32,1.5968
09/07/2016,33,2.50749
09/07/2016,34,2.66507
09/07/2016,35,2.33453
09/07/2016,36,2.35673
09/07/2016,37,2.10425
09/07/2016,38,2.21791
09/07/2016,39,2.35512
09/07/2016,40,2.25329
09/07/2016,41,2.28134
09/07/2016,42,2.19201
09/07/2016,43,2.02807
09/07/2016,44,2.01082
09/07/2016,45,2.13874
09/07/2016,46,2.66857
09/07/2016,47,5.0038
09/07/2016,48,5.14604
10/07/2016,1,5.99794
10/07/2016,2,5.95464
10/07/2016,3,6.29547
10/07/2016,4,6.84273
10/07/2016,5,7.09576
10/07/2016,6,6.97987
10/07/2016,7,7.40527
10/07/2016,8,7.80834
10/07/2016,9,8.17014
10/07/2016,10,8.04863
10/07/2016,11,8.17135
10/07/2016,12,8.71203
10/07/2016,13,9.20722
10/07/2016,14,8.26054
10/07/2016,15,5.89714
10/07/2016,16,5.00968
10/07/2016,17,3.47798
10/07/2016,18,3.01279
10/07/2016,19,2.45339
10/07/2016,20,2.53339
10/07/2016,21,2.74625
10/07/2016,22,2.58835
10/07/2016,23,2.77477
10/07/2016,24,2.6556
10/07/2016,25,2.70841
10/07/2016,26,2.58369
10/07/2016,27,3.24165
10/07/2016,28,3.03064
10/07/2016,29,3.92593
10/07/2016,30,6.42021
10/07/2016,31,6.70949
10/07/2016,32,6.50467
10/07/2016,33,6.67613
10/07/2016,34,6.27324
10/07/2016,35,5.15202
10/07/2016,36,3.96158
10/07/2016,37,2.92186
10/07/2016,38,3.07561
10/07/2016,39,2.90462
10/07/2016,40,3.17965
10/07/2016,41,2.84841
10/07/2016,42,3.06696
10/07/2016,43,3.13575
10/07/2016,44,3.32762
10/07/2016,45,2.95211
10/07/2016,46,2.81864
10/07/2016,47,5.4448
10/07/2016,48,5.44621
11/07/2016,1,6.52429
11/07/2016,2,6.21666
11/07/2016,3,5.75419
11/07/2016,4,5.69603
11/07/2016,5,6.09115
11/07/2016,6,5.77925
11/07/2016,7,6.24112
11/07/2016,8,6.3012
11/07/2016,9,6.51124
11/07/2016,10,6.69495
11/07/2016,11,6.30402
11/07/2016,12,6.47374
11/07/2016,13,6.87751
11/07/2016,14,6.15007
11/07/2016,15,2.76174
11/07/2016,16,2.73426
11/07/2016,17,2.25185
11/07/2016,18,1.75737
11/07/2016,19,1.91084
11/07/2016,20,2.00973
11/07/2016,21,1.85088
11/07/2016,22,1.69266
11/07/2016,23,2.01969
11/07/2016,24,1.89561
11/07/2016,25,1.89239
11/07/2016,26,1.55592
11/07/2016,27,1.27512
11/07/2016,28,0.99175
11/07/2016,29,0.71607
11/07/2016,30,0.61284
11/07/2016,31,0.35151
11/07/2016,32,0.80124
11/07/2016,33,0.9582
11/07/2016,34,1.15258
11/07/2016,35,1.20335
11/07/2016,36,1.7895
11/07/2016,37,1.60942
11/07/2016,38,1.44861
11/07/2016,39,1.25528
11/07/2016,40,1.49214
11/07/2016,41,1.7279
11/07/2016,42,1.84949
11/07/2016,43,1.76522
11/07/2016,44,2.14801
11/07/2016,45,1.67907
11/07/2016,46,1.25211
11/07/2016,47,3.3312
11/07/2016,48,3.44521
12/07/2016,1,4.29291
12/07/2016,2,4.3734
12/07/2016,3,4.4774
12/07/2016,4,4.63609
12/07/2016,5,4.43608
12/07/2016,6,4.11256
12/07/2016,7,3.98959
12/07/2016,8,4.3925
12/07/2016,9,5.61214
12/07/2016,10,5.35322
12/07/2016,11,4.63223
12/07/2016,12,4.26983
12/07/2016,13,4.22892
12/07/2016,14,3.86067
12/07/2016,15,1.47783
12/07/2016,16,1.49392
12/07/2016,17,1.42124
12/07/2016,18,1.28892
12/07/2016,19,1.23755
12/07/2016,20,1.63836
12/07/2016,21,1.26997
12/07/2016,22,1.55574
12/07/2016,23,1.60235
12/07/2016,24,1.43819
12/07/2016,25,1.39366
12/07/2016,26,1.33725
12/07/2016,27,1.65866
12/07/2016,28,1.10905
12/07/2016,29,1.14589
12/07/2016,30,1.24259
12/07/2016,31,0.84755
12/07/2016,32,1.38276
12/07/2016,33,1.73387
12/07/2016,34,1.58618
12/07/2016,35,1.72718
12/07/2016,36,1.59844
12/07/2016,37,1.64676
12/07/2016,38,1.60447
12/07/2016,39,1.63839
12/07/2016,40,1.81095
12/07/2016,41,1.82823
12/07/2016,42,1.38267
12/07/2016,43,1.23225
12/07/2016,44,1.03949
12/07/2016,45,0.98898
12/07/2016,46,0.95737
12/07/2016,47,3.28463
12/07/2016,48,2.81205
13/07/2016,1,3.00638
13/07/2016,2,2.84164
13/07/2016,3,2.78343
13/07/2016,4,2.80764
13/07/2016,5,2.66509
13/07/2016,6,2.68764
13/07/2016,7,2.74331
13/07/2016,8,2.87089
13/07/2016,9,2.74661
13/07/2016,10,2.79964
13/07/2016,11,2.79084
13/07/2016,12,2.71279
13/07/2016,13,2.63522
13/07/2016,14,2.50692
13/07/2016,15,0.5577
13/07/2016,16,1.01706
13/07/2016,17,1.23313
13/07/2016,18,1.29504
13/07/2016,19,1.57708
13/07/2016,20,1.68122
13/07/2016,21,1.64952
13/07/2016,22,1.76052
13/07/2016,23,1.82671
13/07/2016,24,1.93718
13/07/2016,25,1.6833
13/07/2016,26,1.565
13/07/2016,27,1.53559
13/07/2016,28,1.47612
13/07/2016,29,1.31888
13/07/2016,30,1.36767
13/07/2016,31,1.05842
13/07/2016,32,0.93009
13/07/2016,33,1.27001
13/07/2016,34,1.58723
13/07/2016,35,1.91542
13/07/2016,36,1.97784
13/07/2016,37,1.43836
13/07/2016,38,1.48887
13/07/2016,39,1.45214
13/07/2016,40,1.82281
13/07/2016,41,1.80727
13/07/2016,42,1.36652
13/07/2016,43,1.22331
13/07/2016,44,1.31845
13/07/2016,45,1.55759
13/07/2016,46,1.10414
13/07/2016,47,2.64952
13/07/2016,48,2.30424
14/07/2016,1,2.95595
14/07/2016,2,3.08096
14/07/2016,3,3.07488
14/07/2016,4,3.2224
14/07/2016,5,3.2911
14/07/2016,6,3.36708
14/07/2016,7,3.78534
14/07/2016,8,3.74188
14/07/2016,9,3.71217
14/07/2016,10,3.62693
14/07/2016,11,3.57359
14/07/2016,12,3.56612
14/07/2016,13,3.63161
14/07/2016,14,3.75328
14/07/2016,15,2.19766
14/07/2016,16,2.19058
14/07/2016,17,2.04856
14/07/2016,18,2.24476
14/07/2016,19,2.10694
14/07/2016,20,1.75532
14/07/2016,21,1.82672
14/07/2016,22,1.74586
14/07/2016,23,2.24918
14/07/2016,24,2.45229
14/07/2016,25,1.91319
14/07/2016,26,1.99512
14/07/2016,27,2.02811
14/07/2016,28,1.77534
14/07/2016,29,1.39346
14/07/2016,30,1.29497
14/07/2016,31,1.10314
14/07/2016,32,1.08717
14/07/2016,33,1.20581
14/07/2016,34,1.51649
14/07/2016,35,1.32519
14/07/2016,36,1.42023
14/07/2016,37,1.26558
14/07/2016,38,1.52216
14/07/2016,39,1.47633
14/07/2016,40,1.97955
14/07/2016,41,1.83546
14/07/2016,42,2.00465
14/07/2016,43,2.42185
14/07/2016,44,2.81471
14/07/2016,45,2.46915
14/07/2016,46,1.7424
14/07/2016,47,3.92379
14/07/2016,48,3.50273
15/07/2016,1,3.5335
15/07/2016,2,3.75707
15/07/2016,3,3.86746
15/07/2016,4,3.82991
15/07/2016,5,4.05746
15/07/2016,6,4.13218
15/07/2016,7,4.39664
15/07/2016,8,4.82875
15/07/2016,9,4.50313
15/07/2016,10,4.52877
15/07/2016,11,4.46174
15/07/2016,12,4.05521
15/07/2016,13,3.73488
15/07/2016,14,3.65139
15/07/2016,15,1.50902
15/07/2016,16,2.05821
15/07/2016,17,2.4221
15/07/2016,18,2.47806
15/07/2016,19,2.46964
15/07/2016,20,2.67561
15/07/2016,21,2.87959
15/07/2016,22,2.75881
15/07/2016,23,2.46323
15/07/2016,24,2.39404
15/07/2016,25,2.187
15/07/2016,26,2.0547
15/07/2016,27,2.4261
15/07/2016,28,2.37685
15/07/2016,29,1.74626
15/07/2016,30,1.31236
15/07/2016,31,1.01967
15/07/2016,32,1.102
15/07/2016,33,1.55084
15/07/2016,34,1.74121
15/07/2016,35,1.61173
15/07/2016,36,1.59356
15/07/2016,37,1.28853
15/07/2016,38,1.46331
15/07/2016,39,2.01722
15/07/2016,40,2.34636
15/07/2016,41,2.53489
15/07/2016,42,2.66658
15/07/2016,43,3.08405
15/07/2016,44,3.40881
15/07/2016,45,3.69909
15/07/2016,46,2.95212
15/07/2016,47,5.18386
15/07/2016,48,6.54621
16/07/2016,1,9.7279
16/07/2016,2,10.8034
16/07/2016,3,12.34334
16/07/2016,4,12.48733
16/07/2016,5,12.70847
16/07/2016,6,13.13475
16/07/2016,7,13.48925
16/07/2016,8,13.69817
16/07/2016,9,12.93068
16/07/2016,10,12.40247
16/07/2016,11,11.92748
16/07/2016,12,10.97706
16/07/2016,13,10.39122
16/07/2016,14,9.45775
16/07/2016,15,5.72389
